date,week_day,hour,ticket_number,waiter,product_name,quantity,unitary_price,total
10/10/2024,Thursday,17:03,FCB 0003-000007833,116,Alfajor choc caja x6un,1,9500,9500
10/10/2024,Thursday,17:03,FCB 0003-000007833,116,Conito choc blanco x un,1,1600,1600
10/10/2024,Thursday,17:03,FCB 0003-000007833,116,Conito choc x un,1,1600,1600
10/10/2024,Thursday,17:04,FCB 0003-000007835,116,Alf. 150 aniv. Suelto,2,2500,5000
10/10/2024,Thursday,17:09,FCB 0003-000007841,116,Alfajor Super DDL x un,1,2500,2500
10/10/2024,Thursday,17:09,FCB 0003-000007841,116,Alfajor Sin Azucar Suelto,1,2500,2500
10/10/2024,Thursday,17:10,FCB 0003-000007844,116,Alf. 150 aniv. Suelto,2,2500,5000
10/10/2024,Thursday,17:11,FCB 0003-000007846,116,Alfajor Sin Azucar Suelto,1,2500,2500
10/10/2024,Thursday,17:12,FCB 0003-000007849,116,Conito choc x un,1,1600,1600
10/10/2024,Thursday,17:13,FCB 0003-000007852,116,Alf. 150 aniv. Suelto,4,2500,10000
10/10/2024,Thursday,17:13,FCB 0003-000007852,116,Alfajor Sin Azucar Suelto,6,2500,15000
10/10/2024,Thursday,17:14,FCB 0003-000007857,116,Alfajor choc blanco nuez x un,1,1900,1900
10/10/2024,Thursday,17:14,FCB 0003-000007857,116,Alf. 150 aniv. Suelto,1,2500,2500
10/10/2024,Thursday,17:14,FCB 0003-000007857,116,Alfajor merengue x un,1,1900,1900
10/10/2024,Thursday,17:14,FCB 0003-000007860,116,Alfajor mixto caja x6un,1,9500,9500
10/10/2024,Thursday,17:20,FCB 0003-000007865,116,Alfajor mixto caja x12un,2,18500,37000
10/10/2024,Thursday,17:21,FCB 0003-000007868,116,Alfajor Super DDL x un,4,2500,10000
10/10/2024,Thursday,17:22,FCB 0003-000007871,116,Alfajor Sin Azucar Suelto,1,2500,2500
10/10/2024,Thursday,17:29,FCB 0003-000007873,116,Galletita limon caja x12un,1,12000,12000
10/10/2024,Thursday,17:29,FCB 0003-000007873,116,Alfajor Sin Azucar Suelto,2,2500,5000
10/10/2024,Thursday,17:29,FCB 0003-000007873,116,Alf. 150 aniv. Suelto,4,2500,10000
10/10/2024,Thursday,17:29,FCB 0003-000007873,116,Alfajor merengue x un,5,0,0
10/10/2024,Thursday,17:29,FCB 0003-000007873,116,Alfajor surtido caja x12un,1,18500,18500
10/10/2024,Thursday,17:29,FCB 0003-000007873,116,Conito choc caja x6un,1,8500,8500
10/10/2024,Thursday,17:29,FCB 0003-000007873,116,Alfajor 70 cacao x un,4,2500,10000
10/10/2024,Thursday,17:29,FCB 0003-000007873,116,Alfajor choc blanco nuez x un,2,0,0
10/10/2024,Thursday,17:29,FCB 0003-000007873,116,Alfajor choc x un,5,0,0
10/10/2024,Thursday,17:33,FCB 0003-000007876,116,Alfajor Sin Azucar Suelto,1,2500,2500
10/10/2024,Thursday,17:40,FCB 0003-000007881,116,Alf. 150 aniv. Suelto,1,2500,2500
10/10/2024,Thursday,17:40,FCB 0003-000007881,116,Alfajor merengue x un,2,0,0
10/10/2024,Thursday,17:40,FCB 0003-000007881,116,Alfajor surtido caja x6un,1,9500,9500
10/10/2024,Thursday,17:40,FCB 0003-000007881,116,Alfajor 70 cacao x un,1,2500,2500
10/10/2024,Thursday,17:40,FCB 0003-000007881,116,Alfajor choc blanco nuez x un,2,0,0
10/10/2024,Thursday,17:40,FCB 0003-000007881,116,Alfajor choc x un,2,0,0
10/10/2024,Thursday,18:17,FCB 0003-000007927,116,Alf. 150 aniv. Suelto,1,2500,2500
10/10/2024,Thursday,18:21,FCB 0003-000007933,116,Alfajor choc x un,2,1900,3800
10/10/2024,Thursday,18:21,FCB 0003-000007933,116,Alfajor choc blanco nuez x un,1,1900,1900
10/10/2024,Thursday,18:27,FCB 0003-000007935,116,Coronita 70% x 10 unidades,1,14000,14000
10/10/2024,Thursday,18:29,FCB 0003-000007938,116,Alf. 150 aniv. Suelto,1,2500,2500
10/10/2024,Thursday,18:34,FCB 0003-000007941,116,Dulce de leche vidrio x450g,2,5300,10600
10/10/2024,Thursday,18:34,FCB 0003-000007941,116,Alfajor 70 cacao x un,2,2500,5000
10/10/2024,Thursday,18:39,FCB 0003-000007946,116,Alf. 150 aniv. X 8 unidades,1,20000,20000
10/10/2024,Thursday,18:41,FCB 0003-000007949,116,Alfajor choc x un,1,1900,1900
10/10/2024,Thursday,18:41,FCB 0003-000007949,116,Alfajor choc blanco nuez x un,1,1900,1900
10/10/2024,Thursday,18:48,FCB 0003-000007952,116,Alfajor mixto caja x6un,2,9500,19000
10/10/2024,Thursday,18:52,FCB 0003-000007954,116,Alfajor 70 cacao x un,1,2500,2500
10/10/2024,Thursday,18:52,FCB 0003-000007954,116,Alf. 150 aniv. Suelto,1,2500,2500
10/10/2024,Thursday,18:56,FCB 0003-000007957,116,Alfajor merengue x un,6,0,0
10/10/2024,Thursday,18:56,FCB 0003-000007957,116,Alfajor surtido caja x6un,1,9500,9500
10/10/2024,Thursday,18:56,FCB 0003-000007960,116,Alf. 150 aniv. Suelto,2,2500,5000
10/10/2024,Thursday,18:56,FCB 0003-000007960,116,Alfajor 70 cacao x un,2,2500,5000
10/10/2024,Thursday,18:59,FCB 0003-000007968,116,Alfajor Sin Azucar Suelto,2,2500,5000
10/10/2024,Thursday,18:59,FCB 0003-000007968,116,Alfajor choc x un,2,1900,3800
10/10/2024,Thursday,19:02,FCB 0003-000007970,116,Alfajor mini choc blanco pouch,1,6300,6300
10/10/2024,Thursday,19:02,FCB 0003-000007970,116,Alfajor mini choc blanco pouch,1,6300,6300
10/10/2024,Thursday,19:02,FCB 0003-000007970,116,Alfajor mini choc blanco pouch,1,6300,6300
10/10/2024,Thursday,19:02,FCB 0003-000007970,116,Alfajor mini choc blanco pouch,1,6300,6300
10/10/2024,Thursday,19:02,FCB 0003-000007970,116,Alfajor mini choc blanco pouch,1,6300,6300
10/10/2024,Thursday,19:03,FCB 0003-000007973,116,Alfajor Super DDL x un,1,2500,2500
10/10/2024,Thursday,19:05,FCB 0003-000007976,116,Alfajor choc blanco nuez x un,1,1900,1900
10/10/2024,Thursday,19:05,FCB 0003-000007976,116,Conito choc blanco x un,1,1600,1600
10/10/2024,Thursday,19:05,FCB 0003-000007976,116,Alf. 150 aniv. Suelto,1,2500,2500
10/10/2024,Thursday,19:19,FCB 0003-000007981,116,Alfajor mixto caja x6un,10,9500,95000
10/10/2024,Thursday,19:23,FCB 0003-000007987,116,Alfajor Super DDL x un,2,2500,5000
10/10/2024,Thursday,19:23,FCB 0003-000007987,116,Alfajor choc caja x12un,2,18500,37000
10/10/2024,Thursday,19:55,FCB 0003-000007992,116,Alfajor choc blanco nuez x un,1,1900,1900
10/10/2024,Thursday,19:55,FCB 0003-000007992,116,Alfajor choc x un,3,1900,5700
10/10/2024,Thursday,20:07,FCB 0003-000007995,116,Alfajor mixto caja x6un,3,9500,28500
10/10/2024,Thursday,20:13,FCB 0003-000007997,116,Alf. 150 aniv. Suelto,1,2500,2500
10/10/2024,Thursday,20:15,FCB 0003-000008000,116,Alfajor 70 cacao caja x9un,1,22500,22500
10/10/2024,Thursday,20:15,FCB 0003-000008003,116,Alfajor choc blanco nuez x un,1,1900,1900
10/10/2024,Thursday,20:21,FCB 0003-000008006,116,Conito choc caja x12un,1,16500,16500
10/10/2024,Thursday,20:21,FCB 0003-000008006,116,Conito choc caja x6un,1,8500,8500
10/10/2024,Thursday,20:21,FCB 0003-000008006,116,Alfajor mini choc pouch x475g,1,20500,20500
10/10/2024,Thursday,20:24,FCB 0003-000008008,116,Alfajor mixto caja x6un,1,9500,9500
10/10/2024,Thursday,20:26,FCB 0003-000008011,116,Alf. 150 aniv. Suelto,3,2500,7500
10/10/2024,Thursday,20:27,FCB 0003-000008014,116,Alf. 150 aniv. Suelto,1,2500,2500
10/15/2024,Tuesday,15:30,FCB 0003-000010076,116,Alfajor choc blanco nuez x un,1,1900,1900
10/15/2024,Tuesday,15:30,FCB 0003-000010076,116,Alfajor merengue x un,1,1900,1900
10/15/2024,Tuesday,17:27,FCB 0003-000010206,116,Barrita cereal choc leche x un,12,0,0
10/15/2024,Tuesday,17:27,FCB 0003-000010206,116,Alfajor choc blanco nuez x un,2,1900,3800
10/15/2024,Tuesday,17:27,FCB 0003-000010206,116,Barrita cereal surtida caja x1,1,18000,18000
10/15/2024,Tuesday,17:27,FCB 0003-000010206,116,Barrita cereal surtida caja x1,1,18000,18000
10/15/2024,Tuesday,17:27,FCB 0003-000010206,116,Alfajor Super DDL x un,1,2500,2500
10/15/2024,Tuesday,17:27,FCB 0003-000010206,116,Barrita cereal choc leche x un,12,0,0
10/15/2024,Tuesday,17:28,FCB 0003-000010209,116,Alfajor mixto caja x12un,1,18500,18500
10/15/2024,Tuesday,17:33,FCB 0003-000010217,116,Alfajor mixto caja x12un,1,18500,18500
10/15/2024,Tuesday,17:33,FCB 0003-000010217,116,Alfajor choc caja x12un,1,18500,18500
10/15/2024,Tuesday,17:35,FCB 0003-000010220,116,Alfajor mini choc pouch x125g,1,6300,6300
10/15/2024,Tuesday,17:37,FCB 0003-000010222,116,Alfajor mini choc pouch x125g,2,6300,12600
10/15/2024,Tuesday,17:43,FCB 0003-000010225,116,Miniaturas x 48 unidades,1,27000,27000
10/15/2024,Tuesday,17:43,FCB 0003-000010225,116,Alfajor Super DDL x 9 un,1,22500,22500
10/15/2024,Tuesday,17:43,FCB 0003-000010225,116,Dulce de leche vidrio x450g,1,5300,5300
10/15/2024,Tuesday,17:45,FCB 0003-000010228,116,Medallon choc limon pouch x200,1,8500,8500
10/15/2024,Tuesday,17:45,FCB 0003-000010228,116,Medallon choc limon pouch x200,1,8500,8500
10/15/2024,Tuesday,17:46,FCB 0003-000010230,116,Alfajor Sin Azucar Suelto,1,2500,2500
10/15/2024,Tuesday,17:46,FCB 0003-000010233,116,Alf. 150 aniv. Suelto,2,2500,5000
10/15/2024,Tuesday,17:47,FCB 0003-000010236,116,Alf. 150 aniv. Suelto,1,2500,2500
10/15/2024,Tuesday,17:47,FCB 0003-000010236,116,Alfajor choc blanco nuez x un,1,1900,1900
10/15/2024,Tuesday,17:47,FCB 0003-000010236,116,Alfajor 70 cacao x un,1,2500,2500
10/15/2024,Tuesday,17:48,FCB 0003-000010238,116,Alfajor choc blanco nuez x un,1,1900,1900
10/15/2024,Tuesday,17:50,FCB 0003-000010241,116,Dulce de leche vidrio x450g,3,5300,15900
10/15/2024,Tuesday,17:50,FCB 0003-000010241,116,Alfajor choc x un,2,1900,3800
10/15/2024,Tuesday,17:52,FCB 0003-000010244,116,Conito choc caja x6un,1,8500,8500
10/15/2024,Tuesday,17:52,FCB 0003-000010244,116,Alf. 150 aniv. X 8 unidades,3,20000,60000
10/15/2024,Tuesday,17:52,FCB 0003-000010244,116,Alfajor 70 cacao caja x9un,1,22500,22500
10/15/2024,Tuesday,17:55,FCB 0003-000010247,116,Alf. 150 aniv. Suelto,2,2500,5000
10/15/2024,Tuesday,17:56,FCB 0003-000010249,116,Medallon choc limon pouch x200,1,8500,8500
10/15/2024,Tuesday,17:56,FCB 0003-000010249,116,Alfajor mixto caja x12un,1,18500,18500
10/15/2024,Tuesday,17:56,FCB 0003-000010249,116,Medallon choc limon pouch x200,1,8500,8500
10/15/2024,Tuesday,17:56,FCB 0003-000010249,116,Alfajor mini choc pouch x125g,1,6300,6300
10/15/2024,Tuesday,17:57,FCB 0003-000010252,116,Alfajor mini choc pouch x475g,1,20500,20500
10/15/2024,Tuesday,17:59,FCB 0003-000010255,116,Alfajor choc caja x6un,1,9500,9500
10/15/2024,Tuesday,18:00,FCB 0003-000010257,116,Alfajor mixto caja x6un,1,9500,9500
10/15/2024,Tuesday,18:08,FCB 0003-000010260,116,Alfajor mixto caja x6un,1,9500,9500
10/15/2024,Tuesday,18:08,FCB 0003-000010260,116,Alf. 150 aniv. Suelto,1,2500,2500
10/15/2024,Tuesday,18:09,FCB 0003-000010263,116,Alf. 150 aniv. Suelto,1,2500,2500
10/15/2024,Tuesday,18:09,FCB 0003-000010265,116,Conito choc caja x6un,1,8500,8500
10/15/2024,Tuesday,18:09,FCB 0003-000010265,116,Galletita choc limon caja x12u,1,16000,16000
10/15/2024,Tuesday,18:11,FCB 0003-000010268,116,Galletita limon x un,1,1200,1200
10/15/2024,Tuesday,18:11,FCB 0003-000010268,116,Alf. 150 aniv. Suelto,2,2500,5000
10/15/2024,Tuesday,18:11,FCB 0003-000010271,116,Alfajor Super DDL x un,1,2500,2500
10/15/2024,Tuesday,18:12,FCB 0003-000010274,116,Alfajor choc blanco nuez x un,1,1900,1900
10/15/2024,Tuesday,18:19,FCB 0003-000010276,116,Alfajor choc caja x12un,1,18500,18500
10/15/2024,Tuesday,18:20,FCB 0003-000010279,116,Barrita H con ddl,1,2700,2700
10/15/2024,Tuesday,18:20,FCB 0003-000010279,116,Conito 70 cacao x un,2,1900,3800
10/15/2024,Tuesday,18:20,FCB 0003-000010279,116,Tableta cacao al 85%,1,7000,7000
10/15/2024,Tuesday,18:20,FCB 0003-000010279,116,Alfajor choc blanco nuez x un,2,1900,3800
10/15/2024,Tuesday,18:20,FCB 0003-000010279,116,Tableta choco 70% con almendra,1,7000,7000
10/15/2024,Tuesday,18:23,FCB 0003-000010282,116,Barrita H con almendra,1,2700,2700
10/15/2024,Tuesday,18:23,FCB 0003-000010282,116,Alf. 150 aniv. Suelto,1,2500,2500
10/15/2024,Tuesday,18:25,FCB 0003-000010284,116,Alf. 150 aniv. Suelto,1,2500,2500
10/15/2024,Tuesday,18:25,FCB 0003-000010284,116,Alfajor mixto caja x12un,2,18500,37000
10/15/2024,Tuesday,18:25,FCB 0003-000010284,116,Conito choc blanco x un,1,1600,1600
10/15/2024,Tuesday,18:25,FCB 0003-000010284,116,Alf. 150 aniv. X 8 unidades,1,20000,20000
10/15/2024,Tuesday,18:27,FCB 0003-000010287,116,Alfajor choc blanco nuez x un,3,0,0
10/15/2024,Tuesday,18:27,FCB 0003-000010287,116,Alfajor surtido caja x6un,1,9500,9500
10/15/2024,Tuesday,18:27,FCB 0003-000010287,116,Alfajor choc x un,3,0,0
10/15/2024,Tuesday,18:28,FCB 0003-000010290,116,Conito choc caja x12un,1,16500,16500
10/15/2024,Tuesday,18:28,FCB 0003-000010290,116,Conito choc caja x6un,1,8500,8500
10/15/2024,Tuesday,18:32,FCB 0003-000010292,116,Conito choc caja x6un,1,8500,8500
10/15/2024,Tuesday,18:34,FCB 0003-000010295,116,Alfajor choc caja x6un,2,9500,19000
10/15/2024,Tuesday,18:34,FCB 0003-000010295,116,Alf. 150 aniv. Suelto,2,2500,5000
10/15/2024,Tuesday,18:35,FCB 0003-000010298,116,Alfajor mixto caja x6un,1,9500,9500
10/15/2024,Tuesday,18:39,FCB 0003-000010301,116,Alfajor merengue x un,1,1900,1900
10/15/2024,Tuesday,18:39,FCB 0003-000010301,116,Alfajor choc x un,1,1900,1900
10/15/2024,Tuesday,18:42,FCB 0003-000010303,116,Dulce de leche vidrio x800g,1,9900,9900
10/15/2024,Tuesday,18:43,FCB 0003-000010306,116,Alfajor choc x un,1,1900,1900
10/15/2024,Tuesday,19:10,FCB 0003-000010309,116,Conito choc caja x6un,1,8500,8500
10/15/2024,Tuesday,19:10,FCB 0003-000010309,116,Alfajor choc caja x6un,2,9500,19000
10/15/2024,Tuesday,19:10,FCB 0003-000010309,116,Alf. 150 aniv. X 8 unidades,1,20000,20000
10/15/2024,Tuesday,19:10,FCB 0003-000010309,116,Alfajor choc caja x12un,2,18500,37000
10/15/2024,Tuesday,19:12,FCB 0003-000010311,116,Alf. 150 aniv. Suelto,1,2500,2500
10/15/2024,Tuesday,19:12,FCB 0003-000010311,116,Conito choc caja x6un,1,8500,8500
10/15/2024,Tuesday,19:12,FCB 0003-000010311,116,Alfajor mixto caja x6un,1,9500,9500
10/15/2024,Tuesday,19:12,FCB 0003-000010314,116,Alf. 150 aniv. Suelto,1,2500,2500
10/15/2024,Tuesday,19:20,FCB 0003-000010317,116,Alfajor 70 cacao x un,1,2500,2500
10/15/2024,Tuesday,19:21,FCB 0003-000010319,116,Alfajor choc x un,1,1900,1900
10/15/2024,Tuesday,19:21,FCB 0003-000010319,116,Alf. 150 aniv. Suelto,1,2500,2500
10/15/2024,Tuesday,19:22,FCB 0003-000010322,116,Alf. 150 aniv. Suelto,1,2500,2500
10/15/2024,Tuesday,19:23,FCB 0003-000010325,116,Alfajor choc x un,2,1900,3800
10/15/2024,Tuesday,19:28,FCB 0003-000010328,116,Alfajor mixto caja x12un,3,18500,55500
10/15/2024,Tuesday,19:30,FCB 0003-000010330,116,Conito choc blanco x un,5,1600,8000
10/15/2024,Tuesday,19:34,FCB 0003-000010333,116,Galletita mini choc limon pouc,1,20000,20000
10/15/2024,Tuesday,19:34,FCB 0003-000010333,116,Galletita limon caja x12un,1,12000,12000
10/15/2024,Tuesday,19:36,FCB 0003-000010336,116,Tableta blanco x80g,1,5700,5700
10/15/2024,Tuesday,19:36,FCB 0003-000010336,116,Alfajor 70 cacao caja x9un,1,22500,22500
10/15/2024,Tuesday,19:44,FCB 0003-000010338,116,Alfajor mixto caja x6un,1,9500,9500
10/15/2024,Tuesday,19:52,FCB 0003-000010341,116,Alfajor 70 cacao x un,1,2500,2500
10/15/2024,Tuesday,19:55,FCB 0003-000010344,116,Alfajor mixto caja x6un,3,9500,28500
10/15/2024,Tuesday,20:01,FCB 0003-000010346,116,Alfajor mixto caja x6un,1,9500,9500
10/15/2024,Tuesday,20:02,FCB 0003-000010349,116,Alfajor 70 cacao x un,1,2500,2500
10/15/2024,Tuesday,20:02,FCB 0003-000010349,116,Alf. 150 aniv. Suelto,1,2500,2500
10/15/2024,Tuesday,20:02,FCB 0003-000010349,116,Alfajor Super DDL x un,1,2500,2500
10/15/2024,Tuesday,20:03,FCB 0003-000010352,116,Alfajor choc x un,1,1900,1900
10/15/2024,Tuesday,20:16,FCB 0003-000010355,116,Dulce de leche vidrio x450g,1,5300,5300
10/15/2024,Tuesday,20:16,FCB 0003-000010355,116,Alfajor surtido caja x6un,1,9500,9500
10/15/2024,Tuesday,20:16,FCB 0003-000010355,116,Alfajor merengue x un,6,0,0
10/15/2024,Tuesday,20:16,FCB 0003-000010357,116,Alfajor Super DDL x un,1,2500,2500
10/15/2024,Tuesday,20:17,FCB 0003-000010360,116,Alfajor Super DDL x un,1,2500,2500
10/15/2024,Tuesday,20:22,FCB 0003-000010363,116,Alf. 150 aniv. Suelto,2,2500,5000
10/16/2024,Wednesday,9:35,FCB 0003-000010365,116,Alf. 150 aniv. Suelto,1,2500,2500
10/16/2024,Wednesday,9:39,FCB 0003-000010368,116,Conito choc caja x12un,1,16500,16500
10/16/2024,Wednesday,9:39,FCB 0003-000010368,116,Conito choc caja x6un,1,8500,8500
10/16/2024,Wednesday,9:39,FCB 0003-000010368,116,Alfajor mixto caja x12un,3,18500,55500
10/16/2024,Wednesday,9:43,FCB 0003-000010371,116,Alfajor mixto caja x6un,1,9500,9500
10/16/2024,Wednesday,9:43,FCB 0003-000010371,116,Conito choc caja x12un,1,16500,16500
10/16/2024,Wednesday,10:02,FCB 0003-000010373,116,Alfajor Sin Azucar Suelto,2,2500,5000
10/16/2024,Wednesday,10:07,FCB 0003-000010376,116,Alfajor Sin Azucar Suelto,2,2500,5000
10/16/2024,Wednesday,10:08,FCB 0003-000010379,116,Alfajor Sin Azucar Suelto,1,2500,2500
10/16/2024,Wednesday,10:09,FCB 0003-000010382,116,Alfajor mixto caja x6un,2,9500,19000
10/16/2024,Wednesday,10:09,FCB 0003-000010382,116,Alfajor choc x un,3,1900,5700
10/16/2024,Wednesday,10:13,FCB 0003-000010384,116,Galletita limon caja x12un,1,12000,12000
10/16/2024,Wednesday,10:13,FCB 0003-000010384,116,Medallon choc limon pouch x200,1,8500,8500
10/16/2024,Wednesday,10:19,FCB 0003-000010387,116,Conito choc blanco x un,5,0,0
10/16/2024,Wednesday,10:19,FCB 0003-000010387,116,Conito mixto choc caja x12un,1,16500,16500
10/16/2024,Wednesday,10:19,FCB 0003-000010387,116,Alfajor surtido caja x12un,1,18500,18500
10/16/2024,Wednesday,10:19,FCB 0003-000010387,116,Conito choc x un,6,0,0
10/16/2024,Wednesday,10:19,FCB 0003-000010387,116,Conito choc blanco x un,1,0,0
10/16/2024,Wednesday,10:19,FCB 0003-000010387,116,Alfajor choc blanco nuez x un,12,0,0
10/16/2024,Wednesday,10:24,FCB 0003-000010390,116,Conito choc caja x6un,1,8500,8500
10/16/2024,Wednesday,10:27,FCB 0003-000010392,116,Alfajor mixto caja x12un,2,18500,37000
10/16/2024,Wednesday,10:47,FCB 0003-000010395,116,Galletita choc limon caja x12u,1,16000,16000
10/16/2024,Wednesday,10:47,FCB 0003-000010395,116,Alfajor mixto caja x12un,1,18500,18500
10/16/2024,Wednesday,10:47,FCB 0003-000010395,116,Alfajor mini choc pouch x475g,1,20500,20500
10/16/2024,Wednesday,10:53,FCB 0003-000010398,116,Alfajor Sin Azucar Suelto,2,2500,5000
10/16/2024,Wednesday,10:57,FCB 0003-000010400,116,Alfajor mixto caja x12un,1,18500,18500
10/16/2024,Wednesday,11:03,FCB 0003-000010403,116,Alfajor Sin Azucar Suelto,2,2500,5000
10/16/2024,Wednesday,11:03,FCB 0003-000010406,116,Alfajor Sin Azucar Suelto,1,2500,2500
10/16/2024,Wednesday,11:05,FCB 0003-000010409,116,Alfajor 70 cacao x un,1,2500,2500
10/16/2024,Wednesday,11:15,FCB 0003-000010411,116,Alfajor Sin Azucar Suelto,1,2500,2500
10/16/2024,Wednesday,11:16,FCB 0003-000010414,116,Alfajor Sin Azucar Suelto,1,2500,2500
10/16/2024,Wednesday,11:32,FCB 0003-000010417,116,Alfajor Sin Azucar Suelto,3,2500,7500
10/16/2024,Wednesday,11:33,FCB 0003-000010419,116,Alfajor Sin Azucar Suelto,3,2500,7500
10/16/2024,Wednesday,11:33,FCB 0003-000010419,116,Alf. 150 aniv. Suelto,1,2500,2500
10/16/2024,Wednesday,11:34,FCB 0003-000010422,116,Alf. 150 aniv. Suelto,1,2500,2500
10/16/2024,Wednesday,11:40,FCB 0003-000010425,116,Dulce de leche vidrio x450g,2,5300,10600
10/16/2024,Wednesday,11:40,FCB 0003-000010425,116,Barrita H con almendra,4,2700,10800
10/16/2024,Wednesday,11:40,FCB 0003-000010425,116,Conito choc caja x6un,3,8500,25500
10/16/2024,Wednesday,11:40,FCB 0003-000010427,116,Alfajor mini choc granel,1,1400,1400
10/16/2024,Wednesday,11:40,FCB 0003-000010427,116,Alfajor mini choc blanco grane,1,1400,1400
10/16/2024,Wednesday,11:40,FCB 0003-000010427,116,Conito choc blanco x un,1,1600,1600
10/16/2024,Wednesday,11:42,FCB 0003-000010430,116,Alf. 150 aniv. X 8 unidades,1,20000,20000
10/16/2024,Wednesday,11:42,FCB 0003-000010430,116,Alfajor mixto caja x12un,1,18500,18500
10/16/2024,Wednesday,11:42,FCB 0003-000010430,116,Alfajor Super DDL x 9 un,1,22500,22500
10/16/2024,Wednesday,11:43,FCB 0003-000010433,116,Alf. 150 aniv. Suelto,2,2500,5000
10/16/2024,Wednesday,11:44,FCB 0003-000010436,116,Alfajor mixto caja x12un,1,18500,18500
10/16/2024,Wednesday,11:46,FCB 0003-000010438,116,Alfajor choc x un,1,1900,1900
10/16/2024,Wednesday,11:46,FCB 0003-000010438,116,Alfajor merengue x un,1,1900,1900
10/16/2024,Wednesday,11:46,FCB 0003-000010438,116,Alfajor mixto caja x12un,1,18500,18500
10/16/2024,Wednesday,11:46,FCB 0003-000010441,116,Alf. 150 aniv. Suelto,1,2500,2500
10/16/2024,Wednesday,11:46,FCB 0003-000010441,116,Alfajor Sin Azucar Suelto,1,2500,2500
10/16/2024,Wednesday,11:49,FCB 0003-000010444,116,Dulce de leche vidrio x800g,1,9900,9900
10/16/2024,Wednesday,11:50,FCB 0003-000010446,116,Alfajor mixto caja x6un,1,9500,9500
10/16/2024,Wednesday,11:50,FCB 0003-000010446,116,Alfajor mini choc pouch x475g,1,20500,20500
10/16/2024,Wednesday,11:51,FCB 0003-000010449,116,Alfajor Sin Azucar Suelto,1,2500,2500
10/16/2024,Wednesday,11:53,FCB 0003-000010452,116,Alfajor mini choc pouch x125g,1,6300,6300
10/16/2024,Wednesday,11:54,FCB 0003-000010454,116,Alfajor mixto caja x6un,1,9500,9500
10/16/2024,Wednesday,11:54,FCB 0003-000010454,116,Alfajor mini choc pouch x475g,3,20500,61500
10/16/2024,Wednesday,11:54,FCB 0003-000010454,116,Alfajor mini choc pouch x125g,1,6300,6300
10/16/2024,Wednesday,11:57,FCB 0003-000010457,116,Alfajor choc blanco nuez x un,1,1900,1900
10/16/2024,Wednesday,11:57,FCB 0003-000010457,116,Alfajor choc x un,1,1900,1900
10/16/2024,Wednesday,11:59,FCB 0003-000010460,116,Conito 70 cacao x un,1,1900,1900
10/16/2024,Wednesday,11:59,FCB 0003-000010460,116,Alfajor mixto caja x12un,2,18500,37000
10/16/2024,Wednesday,12:00,FCB 0003-000010463,116,Alfajor Sin Azucar Suelto,1,2500,2500
10/16/2024,Wednesday,12:07,FCB 0003-000010465,116,Alfajor Sin Azucar Suelto,1,2500,2500
10/16/2024,Wednesday,12:09,FCB 0003-000010468,116,Alfajor Sin Azucar Suelto,3,2500,7500
10/16/2024,Wednesday,12:12,FCB 0003-000010471,116,Alfajor merengue x un,2,0,0
10/16/2024,Wednesday,12:12,FCB 0003-000010471,116,Alfajor surtido caja x6un,1,9500,9500
10/16/2024,Wednesday,12:12,FCB 0003-000010471,116,Conito choc x un,4,1600,6400
10/16/2024,Wednesday,12:12,FCB 0003-000010471,116,Alfajor choc x un,4,0,0
